Vin_A,TEMP,pvdd,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p,Leakage_power
0,104.74841215091011,0.8327502755330518,2.344206646260789e-08,2.317189148949533e-07,6.390415646529941e-10,6.599717809643125e-10,6.162461155219433e-10,3.7469015068240645e-10,7.55810642927298e-09,1.2493914673070211e+19,6.421169501565125e-10,6.896980968040344e-10,6.763169723676025e-10,3.8833511570648615e-10,7.002542338247987e-09,4.4861301456550953e+18,1.348159094342682e-07
1,104.74841215091011,0.8327502755330518,2.344206646260789e-08,2.317189148949533e-07,6.390415646529941e-10,6.599717809643125e-10,6.162461155219433e-10,3.7469015068240645e-10,7.55810642927298e-09,1.2493914673070211e+19,6.421169501565125e-10,6.896980968040344e-10,6.763169723676025e-10,3.8833511570648615e-10,7.002542338247987e-09,4.4861301456550953e+18,6.716261360485396e-07
0,90.6876667615735,0.9600676762767261,2.4310822737310306e-08,2.366752852021293e-07,6.582147896641972e-10,6.359552847986431e-10,6.446980638634001e-10,3.9059116790409006e-10,7.18462154090202e-09,1.151531411034068e+19,6.500274174651586e-10,6.952112681776965e-10,6.619354701212301e-10,4.0431458064486246e-10,6.8801441953574785e-09,4.206915326224129e+18,1.468758212401996e-07
1,90.6876667615735,0.9600676762767261,2.4310822737310306e-08,2.366752852021293e-07,6.582147896641972e-10,6.359552847986431e-10,6.446980638634001e-10,3.9059116790409006e-10,7.18462154090202e-09,1.151531411034068e+19,6.500274174651586e-10,6.952112681776965e-10,6.619354701212301e-10,4.0431458064486246e-10,6.8801441953574785e-09,4.206915326224129e+18,8.053702478598555e-07
0,81.35121029233187,0.8975526628454318,2.5105509522235013e-08,2.3513810888386066e-07,6.87592190941588e-10,6.455909479043451e-10,6.531322246498362e-10,4.0032961236775536e-10,7.355737183786305e-09,1.186209863692681e+19,6.733706476507919e-10,6.482608717154791e-10,6.55636094810122e-10,3.8494996921897996e-10,7.339089996880595e-09,4.4024853814114944e+18,7.775021889014977e-08
1,81.35121029233187,0.8975526628454318,2.5105509522235013e-08,2.3513810888386066e-07,6.87592190941588e-10,6.455909479043451e-10,6.531322246498362e-10,4.0032961236775536e-10,7.355737183786305e-09,1.186209863692681e+19,6.733706476507919e-10,6.482608717154791e-10,6.55636094810122e-10,3.8494996921897996e-10,7.339089996880595e-09,4.4024853814114944e+18,5.390878564585359e-07
0,86.99173428276978,0.968883552018694,2.36064314402661e-08,2.3377638181206522e-07,6.58256529167658e-10,6.56326639451741e-10,6.525614050421238e-10,4.0335551818626086e-10,7.239496996963617e-09,1.2648851741106743e+19,6.75974785791479e-10,6.962662442301863e-10,6.505203199423091e-10,3.868817073373671e-10,6.968875703513885e-09,4.326023903414787e+18,1.749908013909746e-07
1,86.99173428276978,0.968883552018694,2.36064314402661e-08,2.3377638181206522e-07,6.58256529167658e-10,6.56326639451741e-10,6.525614050421238e-10,4.0335551818626086e-10,7.239496996963617e-09,1.2648851741106743e+19,6.75974785791479e-10,6.962662442301863e-10,6.505203199423091e-10,3.868817073373671e-10,6.968875703513885e-09,4.326023903414787e+18,9.349183541948778e-07
0,66.71930574094752,0.8713775634130485,2.3318788896275728e-08,2.330006571537947e-07,6.753752676078418e-10,6.463760496698132e-10,6.321001792135718e-10,3.8077151173761936e-10,7.414707790668785e-09,1.1710517215303289e+19,6.800077500070802e-10,7.002823098832433e-10,6.650655000693104e-10,4.0968801908981055e-10,7.0785062875275315e-09,4.582629928061236e+18,8.326200822693951e-08
1,66.71930574094752,0.8713775634130485,2.3318788896275728e-08,2.330006571537947e-07,6.753752676078418e-10,6.463760496698132e-10,6.321001792135718e-10,3.8077151173761936e-10,7.414707790668785e-09,1.1710517215303289e+19,6.800077500070802e-10,7.002823098832433e-10,6.650655000693104e-10,4.0968801908981055e-10,7.0785062875275315e-09,4.582629928061236e+18,5.508913367112043e-07
0,38.12299658623682,0.9613795383833812,2.508953803397169e-08,2.294042457309501e-07,6.787495357491852e-10,6.591392695072928e-10,6.281982909882358e-10,3.8655736912656203e-10,7.169470889639754e-09,1.1814981699631862e+19,6.511431719028604e-10,6.171713728834638e-10,6.348079493995852e-10,3.87800037017029e-10,7.221274215401536e-09,4.566214388923456e+18,5.46321186148368e-08
1,38.12299658623682,0.9613795383833812,2.508953803397169e-08,2.294042457309501e-07,6.787495357491852e-10,6.591392695072928e-10,6.281982909882358e-10,3.8655736912656203e-10,7.169470889639754e-09,1.1814981699631862e+19,6.511431719028604e-10,6.171713728834638e-10,6.348079493995852e-10,3.87800037017029e-10,7.221274215401536e-09,4.566214388923456e+18,4.795326917133111e-07
0,-50.7393005284671,0.9301942083670766,2.3095607283543893e-08,2.3959298121904426e-07,6.664557255102567e-10,6.563373620389351e-10,6.792477350463281e-10,3.8626163505303035e-10,7.008601449160707e-09,1.2235271738992984e+19,6.950562681151409e-10,6.891702833944011e-10,6.678718511157792e-10,3.889887927760801e-10,6.973421645989664e-09,4.601959114927392e+18,2.933725017954141e-08
1,-50.7393005284671,0.9301942083670766,2.3095607283543893e-08,2.3959298121904426e-07,6.664557255102567e-10,6.563373620389351e-10,6.792477350463281e-10,3.8626163505303035e-10,7.008601449160707e-09,1.2235271738992984e+19,6.950562681151409e-10,6.891702833944011e-10,6.678718511157792e-10,3.889887927760801e-10,6.973421645989664e-09,4.601959114927392e+18,3.1593269995736e-07
0,123.2370962127596,0.9555451687331321,2.2662915558869743e-08,2.379593945816353e-07,6.696599458462801e-10,6.537296101796645e-10,6.711560343860746e-10,3.9071169828867934e-10,7.092092686700525e-09,1.262727568501073e+19,6.373561779773562e-10,6.87136031850951e-10,6.433221360228925e-10,3.9388429605213904e-10,7.192385314633396e-09,4.70949476706332e+18,4.4962149688567284e-07
1,123.2370962127596,0.9555451687331321,2.2662915558869743e-08,2.379593945816353e-07,6.696599458462801e-10,6.537296101796645e-10,6.711560343860746e-10,3.9071169828867934e-10,7.092092686700525e-09,1.262727568501073e+19,6.373561779773562e-10,6.87136031850951e-10,6.433221360228925e-10,3.9388429605213904e-10,7.192385314633396e-09,4.70949476706332e+18,1.826528314565858e-06
0,94.2982142497143,0.915750856269295,2.4708635703055305e-08,2.3178695777265457e-07,6.333762323752997e-10,6.680385744960266e-10,6.853410884826873e-10,4.045976451427997e-10,6.794966422892193e-09,1.194997169114074e+19,6.86468255822247e-10,6.76399625491397e-10,6.55887112381876e-10,3.8775440630987846e-10,7.301810614303113e-09,4.280238408744072e+18,1.1368540500717213e-07
1,94.2982142497143,0.915750856269295,2.4708635703055305e-08,2.3178695777265457e-07,6.333762323752997e-10,6.680385744960266e-10,6.853410884826873e-10,4.045976451427997e-10,6.794966422892193e-09,1.194997169114074e+19,6.86468255822247e-10,6.76399625491397e-10,6.55887112381876e-10,3.8775440630987846e-10,7.301810614303113e-09,4.280238408744072e+18,6.885000798873569e-07
0,1.4575301736672657,0.8720592120741807,2.2908868260936693e-08,2.261246473052056e-07,6.348352576694536e-10,6.67194917811292e-10,6.52140834245336e-10,3.9413480341781847e-10,6.620128623023582e-09,1.217492501003616e+19,6.442948908100163e-10,6.509953492749861e-10,6.65583286242517e-10,3.9366155761718675e-10,7.310889221412574e-09,4.294797647187412e+18,3.0356504284498474e-08
1,1.4575301736672657,0.8720592120741807,2.2908868260936693e-08,2.261246473052056e-07,6.348352576694536e-10,6.67194917811292e-10,6.52140834245336e-10,3.9413480341781847e-10,6.620128623023582e-09,1.217492501003616e+19,6.442948908100163e-10,6.509953492749861e-10,6.65583286242517e-10,3.9366155761718675e-10,7.310889221412574e-09,4.294797647187412e+18,3.072233237296759e-07
0,79.15473320325691,0.8790054817188658,2.5297204843447232e-08,2.375818377416748e-07,6.44755774165198e-10,6.49977836239978e-10,6.617397889435116e-10,4.1230291110214656e-10,7.455522507018109e-09,1.1672791124450726e+19,6.24668473066667e-10,7.24342443547304e-10,6.780011234238165e-10,3.8232052914925576e-10,7.105649687014399e-09,4.358715261826903e+18,6.673326309974732e-08
1,79.15473320325691,0.8790054817188658,2.5297204843447232e-08,2.375818377416748e-07,6.44755774165198e-10,6.49977836239978e-10,6.617397889435116e-10,4.1230291110214656e-10,7.455522507018109e-09,1.1672791124450726e+19,6.24668473066667e-10,7.24342443547304e-10,6.780011234238165e-10,3.8232052914925576e-10,7.105649687014399e-09,4.358715261826903e+18,4.793903930694743e-07
0,96.3283882454724,0.965197522421654,2.4926885423916586e-08,2.3238840799996615e-07,6.300200895607502e-10,6.962039564238473e-10,6.767141847385625e-10,3.8970980063682245e-10,7.356151293699603e-09,1.1705604142940858e+19,7.018182638534192e-10,6.78007355181567e-10,7.189534674629361e-10,4.114554994552913e-10,7.1952257919403716e-09,4.322792034019401e+18,1.432633856711806e-07
1,96.3283882454724,0.965197522421654,2.4926885423916586e-08,2.3238840799996615e-07,6.300200895607502e-10,6.962039564238473e-10,6.767141847385625e-10,3.8970980063682245e-10,7.356151293699603e-09,1.1705604142940858e+19,7.018182638534192e-10,6.78007355181567e-10,7.189534674629361e-10,4.114554994552913e-10,7.1952257919403716e-09,4.322792034019401e+18,8.120622850824541e-07
0,36.90185511452803,0.8588049017154563,2.26461816353154e-08,2.3247305516345386e-07,6.81971935414432e-10,6.78020279946497e-10,6.575940567228105e-10,3.9186758564450916e-10,7.327710142302705e-09,1.2002428591445094e+19,6.8427007607781e-10,6.607455114568766e-10,6.595116202248881e-10,4.008071095763143e-10,7.2657529908848065e-09,4.470783289342003e+18,5.713133161603877e-08
1,36.90185511452803,0.8588049017154563,2.26461816353154e-08,2.3247305516345386e-07,6.81971935414432e-10,6.78020279946497e-10,6.575940567228105e-10,3.9186758564450916e-10,7.327710142302705e-09,1.2002428591445094e+19,6.8427007607781e-10,6.607455114568766e-10,6.595116202248881e-10,4.008071095763143e-10,7.2657529908848065e-09,4.470783289342003e+18,4.733489252090573e-07
0,64.81968198017398,0.926003654923237,2.470572363445509e-08,2.260702972468336e-07,6.22830243360666e-10,6.4008519744417e-10,6.67843442580905e-10,3.824815345888188e-10,7.446582223466969e-09,1.2087671784642347e+19,6.577617795018526e-10,6.602290833088228e-10,6.638813708096025e-10,4.0707867922717375e-10,7.126534940898654e-09,4.3753857039244206e+18,7.121497891395828e-08
1,64.81968198017398,0.926003654923237,2.470572363445509e-08,2.260702972468336e-07,6.22830243360666e-10,6.4008519744417e-10,6.67843442580905e-10,3.824815345888188e-10,7.446582223466969e-09,1.2087671784642347e+19,6.577617795018526e-10,6.602290833088228e-10,6.638813708096025e-10,4.0707867922717375e-10,7.126534940898654e-09,4.3753857039244206e+18,5.388628217806234e-07
0,17.823903661891592,0.9725885842481593,2.3781047588688743e-08,2.180736917853046e-07,6.709166682840987e-10,6.88439609404873e-10,6.724941003591442e-10,3.940621439500631e-10,7.04920905346862e-09,1.135442591149146e+19,6.746079383690053e-10,6.874273656155344e-10,7.026830377441875e-10,3.9923583614405393e-10,7.527743691954012e-09,4.482972070856061e+18,5.114594218066498e-08
1,17.823903661891592,0.9725885842481593,2.3781047588688743e-08,2.180736917853046e-07,6.709166682840987e-10,6.88439609404873e-10,6.724941003591442e-10,3.940621439500631e-10,7.04920905346862e-09,1.135442591149146e+19,6.746079383690053e-10,6.874273656155344e-10,7.026830377441875e-10,3.9923583614405393e-10,7.527743691954012e-09,4.482972070856061e+18,4.610691358172882e-07
0,92.93039173505504,0.8415060594929853,2.2920615797041043e-08,2.346099365909321e-07,6.603907701999221e-10,6.297747863233441e-10,6.334107699225959e-10,3.7986480050490856e-10,6.775624086671595e-09,1.1645636125516442e+19,6.25192842478428e-10,6.570772108800614e-10,6.419274177065457e-10,4.0008661949145236e-10,6.870446987112405e-09,4.531227452850227e+18,1.3909616309111173e-07
1,92.93039173505504,0.8415060594929853,2.2920615797041043e-08,2.346099365909321e-07,6.603907701999221e-10,6.297747863233441e-10,6.334107699225959e-10,3.7986480050490856e-10,6.775624086671595e-09,1.1645636125516442e+19,6.25192842478428e-10,6.570772108800614e-10,6.419274177065457e-10,4.0008661949145236e-10,6.870446987112405e-09,4.531227452850227e+18,7.350357210241448e-07
0,93.770496150938,0.8407776336137158,2.5279092202845962e-08,2.274004381929869e-07,6.594879428926365e-10,6.934025936383539e-10,6.581982550495374e-10,4.2177836642935644e-10,7.0522493456381725e-09,1.197789590863767e+19,6.658770886341091e-10,6.671584875374606e-10,6.719151554281524e-10,3.897751410766632e-10,7.075975704572208e-09,4.217003098854955e+18,6.894775972417524e-08
1,93.770496150938,0.8407776336137158,2.5279092202845962e-08,2.274004381929869e-07,6.594879428926365e-10,6.934025936383539e-10,6.581982550495374e-10,4.2177836642935644e-10,7.0522493456381725e-09,1.197789590863767e+19,6.658770886341091e-10,6.671584875374606e-10,6.719151554281524e-10,3.897751410766632e-10,7.075975704572208e-09,4.217003098854955e+18,4.41539542877951e-07
0,37.42944871856693,0.8670136378174466,2.4334309498754493e-08,2.3389003498653666e-07,6.533792254763074e-10,6.263908326768663e-10,6.788028561604172e-10,3.8794367770176445e-10,6.970228941559061e-09,1.1577650859425688e+19,6.857438398642995e-10,7.005577389443564e-10,6.729353809126026e-10,3.960535939545411e-10,7.324658154264263e-09,4.474050408987592e+18,3.875902461137358e-08
1,37.42944871856693,0.8670136378174466,2.4334309498754493e-08,2.3389003498653666e-07,6.533792254763074e-10,6.263908326768663e-10,6.788028561604172e-10,3.8794367770176445e-10,6.970228941559061e-09,1.1577650859425688e+19,6.857438398642995e-10,7.005577389443564e-10,6.729353809126026e-10,3.960535939545411e-10,7.324658154264263e-09,4.474050408987592e+18,3.642889490592641e-07
0,86.02193937030952,0.9567604751189627,2.367098752680185e-08,2.383541792469067e-07,6.374256572537441e-10,6.313018471931821e-10,6.610508623581626e-10,4.0613443498430335e-10,7.332622199882369e-09,1.1914907842438089e+19,6.452394818673772e-10,6.615988092991944e-10,6.542162550096112e-10,3.918014657823873e-10,7.327970532512813e-09,4.373249102470596e+18,1.635512052217869e-07
1,86.02193937030952,0.9567604751189627,2.367098752680185e-08,2.383541792469067e-07,6.374256572537441e-10,6.313018471931821e-10,6.610508623581626e-10,4.0613443498430335e-10,7.332622199882369e-09,1.1914907842438089e+19,6.452394818673772e-10,6.615988092991944e-10,6.542162550096112e-10,3.918014657823873e-10,7.327970532512813e-09,4.373249102470596e+18,9.21688497554242e-07
0,24.975750935082047,0.8423787433167981,2.4542293745588896e-08,2.30620162209949e-07,6.270377180262241e-10,6.837858524728783e-10,6.559369503732821e-10,4.0120729795343447e-10,7.527457264160724e-09,1.2770848736183226e+19,6.723680366829128e-10,7.014340814663164e-10,6.922314540937916e-10,3.968404817752124e-10,6.768285773040032e-09,4.739709992361693e+18,2.719279959737788e-08
1,24.975750935082047,0.8423787433167981,2.4542293745588896e-08,2.30620162209949e-07,6.270377180262241e-10,6.837858524728783e-10,6.559369503732821e-10,4.0120729795343447e-10,7.527457264160724e-09,1.2770848736183226e+19,6.723680366829128e-10,7.014340814663164e-10,6.922314540937916e-10,3.968404817752124e-10,6.768285773040032e-09,4.739709992361693e+18,2.730873763869001e-07
0,-41.392767618422205,0.8720918046509534,2.488702897865984e-08,2.278417672894361e-07,6.437098553182766e-10,6.32679022847565e-10,6.166934431317453e-10,4.1627667312170414e-10,7.0509462157218645e-09,1.2305639254468905e+19,6.65714760371305e-10,6.75274393325e-10,6.424339792783914e-10,3.9283755985421846e-10,7.053552998362558e-09,4.4545642885145897e+18,2.0482999522516604e-08
1,-41.392767618422205,0.8720918046509534,2.488702897865984e-08,2.278417672894361e-07,6.437098553182766e-10,6.32679022847565e-10,6.166934431317453e-10,4.1627667312170414e-10,7.0509462157218645e-09,1.2305639254468905e+19,6.65714760371305e-10,6.75274393325e-10,6.424339792783914e-10,3.9283755985421846e-10,7.053552998362558e-09,4.4545642885145897e+18,2.358722949585739e-07
0,18.39163108962161,0.8226382624058511,2.554963292233297e-08,2.330012880791845e-07,6.690529817497654e-10,6.404258666036059e-10,6.29016129907701e-10,3.9477197532278204e-10,7.051529560585649e-09,1.215994923710178e+19,7.12025429362201e-10,7.027651239753788e-10,6.152824267074956e-10,3.8868975874040456e-10,7.452434360777488e-09,4.284326268600608e+18,2.098874433474082e-08
1,18.39163108962161,0.8226382624058511,2.554963292233297e-08,2.330012880791845e-07,6.690529817497654e-10,6.404258666036059e-10,6.29016129907701e-10,3.9477197532278204e-10,7.051529560585649e-09,1.215994923710178e+19,7.12025429362201e-10,7.027651239753788e-10,6.152824267074956e-10,3.8868975874040456e-10,7.452434360777488e-09,4.284326268600608e+18,2.307410214876929e-07
0,42.76643161147274,0.9097137558472796,2.4942946581786724e-08,2.394272437047728e-07,6.59909897685432e-10,6.61200663679922e-10,6.206028981777201e-10,3.9805378834140166e-10,7.1908539127501895e-09,1.2531591537516898e+19,6.650297854751732e-10,6.84692587473212e-10,6.826140262458636e-10,3.867166896359799e-10,7.1515296910802235e-09,4.566865024946487e+18,4.741193067705626e-08
1,42.76643161147274,0.9097137558472796,2.4942946581786724e-08,2.394272437047728e-07,6.59909897685432e-10,6.61200663679922e-10,6.206028981777201e-10,3.9805378834140166e-10,7.1908539127501895e-09,1.2531591537516898e+19,6.650297854751732e-10,6.84692587473212e-10,6.826140262458636e-10,3.867166896359799e-10,7.1515296910802235e-09,4.566865024946487e+18,4.263061270532549e-07
0,32.145086208176934,0.8278739621136286,2.4522900508550348e-08,2.3870432643857376e-07,6.79550333339935e-10,6.452138698280966e-10,6.444583411984487e-10,4.027513871072891e-10,7.435096936560692e-09,1.2187752797670748e+19,6.459201378919931e-10,6.727098235564805e-10,6.58754639334834e-10,3.72957039134134e-10,7.061449020575539e-09,4.3022130322611743e+18,2.9330026315626704e-08
1,32.145086208176934,0.8278739621136286,2.4522900508550348e-08,2.3870432643857376e-07,6.79550333339935e-10,6.452138698280966e-10,6.444583411984487e-10,4.027513871072891e-10,7.435096936560692e-09,1.2187752797670748e+19,6.459201378919931e-10,6.727098235564805e-10,6.58754639334834e-10,3.72957039134134e-10,7.061449020575539e-09,4.3022130322611743e+18,2.919068567053148e-07
0,-50.09263028015689,0.9721124669723165,2.3770291740359865e-08,2.2157897136724053e-07,6.959664003396802e-10,6.17391034148512e-10,6.376560268658032e-10,4.013844138012111e-10,7.265735706591596e-09,1.195696672303312e+19,6.722572011517549e-10,6.872153804777344e-10,6.787442026436679e-10,3.83667297640972e-10,7.051719524170979e-09,4.314428734522941e+18,3.232785824845243e-08
